   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02   3.3270060234914280e+02
